iter	Logloss
0	0.5110751526
1	0.3819478473
2	0.2852331762
3	0.2187904766
4	0.1685534359
5	0.1335938885
6	0.1098314833
7	0.08896216618
8	0.0739193558
9	0.06276681037
10	0.05346241019
11	0.04526972043
12	0.03948138273
13	0.03474777885
14	0.03067449915
15	0.02736257106
16	0.0247794407
17	0.02246252302
18	0.02039976561
19	0.01823326659
20	0.01683687846
21	0.01542871937
22	0.01436535244
23	0.01332217301
24	0.01209249424
25	0.01102404133
26	0.01000790246
27	0.00915381545
28	0.008458636516
29	0.007916589423
30	0.007360182915
31	0.006804881188
32	0.006329795661
33	0.005912261906
34	0.00555022498
35	0.005208403056
36	0.004927917279
37	0.00465479976
38	0.004404306495
39	0.00416554742
40	0.004000374829
41	0.003779622397
42	0.003583543233
43	0.003420081937
44	0.003283705621
45	0.003112918008
46	0.003009966437
47	0.002891482618
48	0.002795424655
49	0.002704926727
50	0.002595327134
51	0.00252076426
52	0.002443794449
53	0.002350145388
54	0.002299986588
55	0.002235454338
56	0.002193515744
57	0.002126779342
58	0.002074362708
59	0.002024591191
60	0.00197789137
61	0.001926262411
62	0.001880444702
63	0.001842244159
64	0.001787967083
65	0.001762793817
66	0.001731416162
67	0.0016933234
68	0.001656593964
69	0.0016190752
70	0.001577719384
71	0.001547788095
72	0.001534467151
73	0.001517002884
74	0.001493570868
75	0.001455319089
76	0.001427344512
77	0.001387774901
78	0.001368125588
79	0.001350534226
80	0.001312023818
81	0.001301416558
82	0.001275820204
83	0.00125503687
84	0.001242964159
85	0.001226945781
86	0.001194720219
87	0.001172440059
88	0.00114559731
89	0.001124901884
90	0.001096266591
91	0.001078706709
92	0.001049144809
93	0.001030537577
94	0.001010030872
95	0.0009927111229
96	0.0009833696443
97	0.0009664977998
98	0.0009488994959
99	0.0009379069049
100	0.0009166854496
101	0.000894417628
102	0.0008835467351
103	0.0008731492335
104	0.0008428029169
105	0.000826205623
106	0.0008143182741
107	0.00079622463
108	0.000787863562
109	0.000787863562
110	0.0007878410152
111	0.0007878281124
112	0.0007878562426
113	0.0007858631706
114	0.0007779151067
115	0.0007779013181
116	0.0007664135769
117	0.0007524674416
118	0.0007396803666
119	0.0007396389996
120	0.0007396575271
121	0.0007396575271
122	0.0007396575271
123	0.0007396575271
124	0.0007396575271
125	0.0007396575271
126	0.0007396575271
127	0.0007396575271
128	0.0007396575271
129	0.0007396575271
130	0.0007288214152
131	0.0007201672311
132	0.0007106607732
133	0.0007021325839
134	0.0006944730246
135	0.0006817139851
136	0.0006741091982
137	0.0006597205478
138	0.0006505681014
139	0.0006436542866
140	0.0006436542866
141	0.0006436689262
142	0.0006322024106
143	0.0006249151405
144	0.0006133956721
145	0.0006039339074
146	0.0006039339074
147	0.0006039339074
148	0.0006039339074
149	0.0006039339074
150	0.0006039339074
151	0.0006039339074
152	0.0006039339074
153	0.0006039339074
154	0.0006039339074
155	0.0006039339074
156	0.0006039339074
157	0.0006039339074
158	0.0006039339074
159	0.0006039339074
160	0.0006039339074
161	0.0006039339074
162	0.0006039339074
163	0.0006039339074
164	0.0006039339074
165	0.0006039339074
166	0.0006039339074
167	0.0006039339074
168	0.0006039339074
169	0.0006039339074
170	0.0006039339074
171	0.0006039339074
172	0.0006039339074
173	0.0006039339074
174	0.0006039339074
175	0.0006039339074
176	0.0006039339074
177	0.0006039339074
178	0.0006039339074
179	0.0006039339074
180	0.0006039339074
181	0.0006039339074
182	0.0006039339074
183	0.0006039339074
184	0.0006039339074
185	0.0006039339074
186	0.0006039339074
187	0.0006039339074
188	0.0006039339074
189	0.0006039339074
190	0.0006039339074
191	0.0006039339074
192	0.0006039339074
193	0.0006039339074
194	0.0006039339074
195	0.0006039339074
196	0.0006039339074
197	0.0006039339074
198	0.0006039339074
199	0.0006039339074
200	0.0006039339074
201	0.0006039339074
202	0.0006039339074
203	0.0006039339074
204	0.0006039339074
205	0.0006039339074
206	0.0006039339074
207	0.0006039339074
208	0.0006039339074
209	0.0006039339074
210	0.0006039339074
211	0.0006039339074
212	0.0006039339074
213	0.0006039339074
214	0.0006039339074
215	0.0006039339074
