iter	Logloss
0	0.5439045316
1	0.4308483229
2	0.3425819328
3	0.2742244969
4	0.2192388863
5	0.1802607925
6	0.146981596
7	0.1230458841
8	0.1035824361
9	0.08702431134
10	0.07351831825
11	0.0640340239
12	0.05540130657
13	0.04813319992
14	0.04238966846
15	0.03718341163
16	0.03303211274
17	0.030191339
18	0.02722034674
19	0.02495177461
20	0.02241610947
21	0.02046823777
22	0.01865792318
23	0.01704292588
24	0.01570394784
25	0.01446145318
26	0.01344201209
27	0.01241190876
28	0.01140278518
29	0.01075380478
30	0.009922700142
31	0.009173810837
32	0.008621470338
33	0.007983578062
34	0.007473800818
35	0.006986135233
36	0.006571558573
37	0.006156898452
38	0.00583286771
39	0.005447702272
40	0.005134070187
41	0.004911526767
42	0.004667386358
43	0.004417223036
44	0.00419895697
45	0.003964571898
46	0.00380274181
47	0.00363321616
48	0.003478587573
49	0.003339142613
50	0.003211042496
51	0.003080655527
52	0.002952811993
53	0.002836552107
54	0.002755281029
55	0.002655314748
56	0.002594759833
57	0.002514755385
58	0.002454062753
59	0.002406795864
60	0.00234098428
61	0.002273273065
62	0.002227685477
63	0.002161694582
64	0.002106948491
65	0.002057923299
66	0.002020272986
67	0.001979012936
68	0.001922983137
69	0.001880455911
70	0.001838639441
71	0.001814221519
72	0.001768878394
73	0.001739819212
74	0.001722018495
75	0.001695439674
76	0.001662751834
77	0.00163335182
78	0.001608335619
79	0.00157689104
80	0.001543044308
81	0.001522026512
82	0.00148881932
83	0.001461880628
84	0.001438498227
85	0.001407924862
86	0.001380772335
87	0.001358335443
88	0.001349333915
89	0.001328769152
90	0.001317541298
91	0.001294312993
92	0.001267599811
93	0.001254639127
94	0.001224795498
95	0.001209872504
96	0.001186011219
97	0.001177698602
98	0.001164998146
99	0.001141562273
100	0.001121153089
101	0.001097681784
102	0.001083049089
103	0.001069743029
104	0.001046144731
105	0.001038339379
106	0.001028569025
107	0.001018853969
108	0.001011350667
109	0.001003225767
110	0.000995837028
111	0.0009833757531
112	0.0009758567265
113	0.0009615395881
114	0.0009477640193
115	0.0009288509685
116	0.0009035927221
117	0.0008975714168
118	0.0008763153732
119	0.0008659753673
120	0.0008591062932
121	0.000843631574
122	0.0008277651379
123	0.0008139907359
124	0.0008020466791
125	0.0007920749953
126	0.0007838198498
127	0.0007747328783
128	0.0007747410662
129	0.0007747410662
130	0.0007747410662
131	0.0007747410662
132	0.0007747410662
133	0.0007747410662
134	0.0007747410662
135	0.0007747410662
136	0.0007638347614
137	0.0007555571175
138	0.0007433528136
139	0.0007433528136
140	0.0007319582945
141	0.0007204656888
142	0.0007087887374
143	0.0007024125399
144	0.0006949782901
145	0.0006949782901
146	0.0006949782901
147	0.000694958343
148	0.000694958343
149	0.0006949479778
150	0.0006949479778
151	0.0006949479778
152	0.0006949568966
153	0.0006949568966
154	0.0006949335284
155	0.0006949433321
156	0.0006949542547
157	0.0006949542547
158	0.0006949542547
159	0.0006949127795
160	0.0006899599503
161	0.0006770514255
162	0.0006628161113
163	0.000655955827
164	0.0006481649156
165	0.0006481649156
166	0.0006481649156
167	0.000648139154
168	0.000648139154
169	0.0006432618409
170	0.0006343048152
171	0.0006273201708
172	0.0006201770757
173	0.0006091535268
174	0.0006091535268
175	0.0006091535268
