iter	Logloss
0	0.5460711622
1	0.434731409
2	0.3416606934
3	0.2804459122
4	0.2276904383
5	0.1856572301
6	0.1588271599
7	0.1380883681
8	0.1188871393
9	0.1025811191
10	0.08921753214
11	0.07986353171
12	0.07058157552
13	0.06290075396
14	0.05707413036
15	0.05249200342
16	0.04751890959
17	0.0445645253
18	0.04204838942
19	0.03892096998
20	0.0368359952
21	0.03414052752
22	0.03244174518
23	0.0305085885
24	0.02859408309
25	0.02703953705
26	0.02563159032
27	0.02429423117
28	0.02315615194
29	0.02183958632
30	0.02076390931
31	0.01976350332
32	0.01860578186
33	0.01788041382
34	0.01679502608
35	0.01586003103
36	0.01499842201
37	0.01437701897
38	0.0135614386
39	0.01292480953
40	0.01224291527
41	0.01165483383
42	0.0111950997
43	0.01076434587
44	0.01026867795
45	0.009726596343
46	0.009241284756
47	0.008894185743
48	0.008488370426
49	0.0080905726
50	0.007816034283
51	0.007618286112
52	0.007403332633
53	0.007139383169
54	0.006892347748
55	0.006665071673
56	0.006455031124
57	0.006222111099
58	0.00598060615
59	0.005821437834
60	0.005699271232
61	0.005590994044
62	0.005403766455
63	0.005260336379
64	0.005124910582
65	0.005005352821
66	0.004873590925
67	0.004742024993
68	0.004630477209
69	0.004498675462
70	0.004405042137
71	0.004336007195
72	0.004228186467
73	0.004115316624
74	0.00403429807
75	0.003890918942
76	0.003822741793
77	0.003759082558
78	0.003692942983
79	0.003637000215
80	0.003564815875
81	0.003421470233
82	0.003372264023
83	0.003316544183
84	0.003275328789
85	0.003183211867
86	0.003128245033
87	0.003070964465
88	0.003034213561
89	0.002993752047
90	0.002920974237
91	0.002863639163
92	0.002830745023
93	0.002771876681
94	0.002738551941
95	0.002687701679
96	0.002633760442
97	0.002589359245
98	0.002536391059
99	0.002518486381
100	0.002489451107
101	0.002454576612
102	0.00241660492
103	0.002394154487
104	0.00235676637
105	0.00232098168
106	0.002289446023
107	0.002257538803
108	0.002222083688
109	0.002208565182
110	0.002169008695
111	0.00213204147
112	0.00210087221
113	0.002078331939
114	0.002045091324
115	0.002015337619
116	0.001983825403
117	0.001951668887
118	0.001935733359
119	0.001911872708
120	0.001895982623
121	0.001875932219
122	0.001857817974
123	0.001839895268
124	0.001827991089
125	0.001793126495
126	0.001752338961
127	0.001728276712
128	0.00170217997
129	0.001690083364
130	0.001673243131
131	0.001649008979
132	0.001628867208
133	0.001603671159
134	0.001571064384
135	0.001535160017
136	0.001525770853
137	0.001505378162
138	0.00148050132
139	0.001466076256
140	0.001457591321
141	0.001442465867
142	0.001429558665
143	0.001401038744
144	0.001377565333
145	0.001362671227
146	0.001350327592
147	0.00133022276
148	0.001325069467
149	0.001311094523
150	0.001293620629
151	0.001284745638
152	0.001264178013
153	0.001246358192
154	0.00122937204
155	0.001216675259
156	0.001203708913
157	0.001187847279
158	0.001172642464
159	0.001162158664
160	0.001147120232
161	0.001134522111
162	0.001115674417
163	0.001101503481
164	0.001091710144
165	0.001085009993
166	0.001071196731
167	0.001058682919
168	0.001050312771
169	0.001036451702
170	0.001022701426
171	0.001022703625
172	0.001014345043
173	0.001002394219
174	0.0009921351416
175	0.0009775760729
176	0.0009701456345
177	0.0009578110817
178	0.0009468468371
179	0.0009291351854
180	0.0009291427971
181	0.0009183602002
182	0.0009016654397
183	0.0008917913198
184	0.0008857440386
185	0.0008857440386
186	0.0008805419782
187	0.000870608633
188	0.0008618779383
189	0.0008619289569
190	0.0008561476359
191	0.0008473466589
192	0.0008416136111
193	0.0008354565441
194	0.0008290037045
195	0.000822674442
196	0.0008167820605
197	0.0008167988981
198	0.0008094300836
199	0.0008094300836
200	0.0008014357604
201	0.0007938210031
202	0.0007938210031
203	0.0007938210031
204	0.0007938210031
205	0.0007938210031
206	0.0007938210031
207	0.0007938210031
208	0.0007938210031
209	0.0007938210031
210	0.0007863310697
211	0.0007863695239
212	0.0007863695239
213	0.0007806840832
214	0.0007733598901
215	0.0007672367459
216	0.0007672367459
217	0.0007672367459
218	0.0007672367459
219	0.0007672367459
220	0.0007672367459
221	0.0007672367459
222	0.0007672367459
223	0.0007672279473
224	0.0007672503587
225	0.0007672503587
226	0.0007672503587
227	0.0007672503587
228	0.0007672503587
229	0.0007672503587
230	0.0007672503587
231	0.0007672503587
232	0.0007672503587
233	0.0007672503587
234	0.0007672503587
235	0.0007672503587
236	0.0007672503587
237	0.0007672503587
238	0.0007672503587
239	0.0007672503587
240	0.0007672503587
241	0.0007672503587
242	0.0007672503587
243	0.0007672503587
244	0.0007672503587
245	0.0007672503587
246	0.0007672503587
247	0.0007672503587
248	0.0007672503587
249	0.0007672503587
250	0.0007672503587
251	0.0007672145443
252	0.0007672145443
253	0.0007672145443
254	0.0007672145443
255	0.0007672145443
256	0.0007672145443
257	0.0007672145443
258	0.0007672156591
259	0.0007672156591
260	0.0007672156591
261	0.0007672075136
262	0.0007672075136
263	0.0007672075136
264	0.0007672075136
265	0.0007672075136
266	0.0007672075136
267	0.0007672075136
268	0.0007672075136
269	0.0007672075136
270	0.0007672075136
271	0.0007672075136
272	0.0007672075136
273	0.0007672075136
274	0.0007672075136
275	0.0007672075136
276	0.0007672075136
277	0.0007672075136
278	0.0007672075136
279	0.0007672075136
280	0.0007672075136
281	0.0007672075136
